"","X","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","assign","date"
"4469",4469,0,0,0,0,0,0,0,2,0,5,"after",2022-02-21
"4470",4470,0,0,0,0,0,0,0,2,1,3,"after",2022-02-21
"4471",4471,1,4,1,0,3,1,4,2,1,4,"after",2022-02-21
"4472",4472,0,1,0,1,0,0,0,1,2,1,"after",2022-02-21
"4473",4473,2,0,1,2,0,1,0,0,3,1,"after",2022-02-21
"4474",4474,0,0,0,0,0,0,0,0,0,0,"after",2022-02-21
"4475",4475,1,1,1,2,0,1,1,0,3,0,"after",2022-02-21
"4476",4476,3,0,1,2,0,0,0,1,3,1,"after",2022-02-21
"4477",4477,0,0,0,0,0,0,0,0,0,1,"after",2022-02-21
"4478",4478,2,2,1,2,1,2,1,0,3,3,"after",2022-02-21
"4479",4479,2,1,2,2,0,2,0,2,3,1,"after",2022-02-21
"4480",4480,1,1,1,1,1,0,1,2,1,3,"after",2022-02-20
"4481",4481,2,1,2,3,0,2,0,1,2,0,"after",2022-02-20
"4482",4482,1,0,1,0,0,0,0,1,1,0,"after",2022-02-20
"4483",4483,0,0,1,0,0,1,0,1,2,2,"after",2022-02-20
"4484",4484,1,2,0,1,1,1,0,1,3,4,"after",2022-02-20
"4485",4485,0,0,0,0,0,0,0,0,0,0,"after",2022-02-20
"4486",4486,0,0,0,0,0,0,0,1,1,2,"after",2022-02-20
"4487",4487,0,0,0,2,0,1,0,0,2,0,"after",2022-02-20
"4488",4488,1,0,0,0,0,0,0,0,2,1,"after",2022-02-20
"4489",4489,1,2,0,1,1,1,1,4,1,5,"after",2022-02-20
"4490",4490,0,1,0,0,1,0,1,2,0,3,"after",2022-02-19
"4491",4491,0,0,0,0,0,0,0,0,1,0,"after",2022-02-19
"4492",4492,2,1,1,1,1,2,1,1,2,1,"after",2022-02-19
"4493",4493,0,0,0,0,0,0,0,1,3,1,"after",2022-02-19
"4494",4494,0,2,0,1,0,1,0,1,2,2,"after",2022-02-19
"4495",4495,1,1,0,1,0,0,0,3,1,3,"after",2022-02-19
"4496",4496,1,0,1,2,0,1,0,1,4,2,"after",2022-02-19
"4497",4497,1,0,0,1,0,0,0,0,2,1,"after",2022-02-19
"4498",4498,0,1,1,0,0,0,0,0,2,1,"after",2022-02-19
"4499",4499,0,1,0,0,0,0,0,1,0,1,"after",2022-02-19
"4500",4500,0,0,0,0,0,0,0,0,0,2,"after",2022-02-19
"4501",4501,1,0,1,1,0,1,0,0,2,1,"after",2022-02-19
"4502",4502,0,0,0,1,0,0,0,1,0,0,"after",2022-02-19
"4503",4503,0,0,0,0,0,0,0,1,0,0,"after",2022-02-19
"4504",4504,0,0,0,0,0,0,0,0,0,0,"after",2022-02-19
"4505",4505,2,2,0,3,1,1,0,3,3,3,"after",2022-02-18
"4506",4506,0,0,0,1,0,1,0,0,2,0,"after",2022-02-18
"4507",4507,0,1,1,1,0,1,0,0,2,2,"after",2022-02-18
"4508",4508,2,1,1,1,0,1,2,3,1,3,"after",2022-02-18
"4509",4509,0,0,0,0,0,0,0,0,0,1,"after",2022-02-18
"4510",4510,2,0,1,1,0,1,1,1,2,1,"after",2022-02-18
"4511",4511,0,1,0,0,1,0,0,1,0,2,"after",2022-02-18
"4512",4512,0,0,0,0,0,0,0,0,0,0,"after",2022-02-18
"4513",4513,1,0,0,0,0,0,0,1,0,0,"after",2022-02-18
"4514",4514,3,2,1,2,0,1,0,1,2,0,"after",2022-02-18
"4515",4515,4,0,3,3,0,2,0,1,6,0,"after",2022-02-18
"4516",4516,0,0,0,0,0,0,0,1,0,0,"after",2022-02-18
"4517",4517,1,1,2,1,0,1,0,2,3,0,"after",2022-02-18
"4518",4518,1,1,0,2,0,1,0,1,3,4,"after",2022-02-18
"4519",4519,0,0,0,0,0,0,0,0,0,0,"after",2022-02-17
"4520",4520,0,0,0,0,2,0,0,2,0,2,"after",2022-02-17
"4521",4521,0,0,0,0,1,0,0,1,0,1,"after",2022-02-17
"4522",4522,0,0,0,0,0,0,0,1,0,0,"after",2022-02-17
"4523",4523,1,1,1,1,1,2,0,2,2,3,"after",2022-02-17
"4524",4524,0,0,0,0,0,0,0,0,0,0,"after",2022-02-17
"4525",4525,1,0,0,2,0,1,0,0,2,1,"after",2022-02-17
"4526",4526,0,0,0,0,0,0,0,0,0,0,"after",2022-02-17
"4527",4527,0,0,0,0,0,0,0,0,0,1,"after",2022-02-17
"4528",4528,0,0,0,0,0,0,0,2,0,1,"after",2022-02-17
"4529",4529,1,1,0,2,0,1,0,1,3,3,"after",2022-02-17
"4530",4530,0,0,0,0,0,0,0,1,0,1,"after",2022-02-17
"4531",4531,0,0,0,0,0,0,0,2,0,2,"after",2022-02-17
"4532",4532,0,0,0,0,0,0,0,0,0,1,"after",2022-02-17
"4533",4533,1,0,0,2,1,0,0,1,3,2,"after",2022-02-17
"4534",4534,0,0,0,0,0,0,0,0,0,2,"after",2022-02-17
"4535",4535,0,1,0,0,1,0,0,2,0,3,"after",2022-02-17
"4536",4536,0,2,0,0,2,0,2,1,0,3,"after",2022-02-17
"4537",4537,0,0,0,0,0,0,0,0,0,0,"after",2022-02-17
"4538",4538,1,1,0,0,0,0,1,1,0,2,"after",2022-02-17
"4539",4539,1,0,0,0,0,1,0,1,2,1,"after",2022-02-16
"4540",4540,0,0,0,0,0,0,0,0,0,1,"after",2022-02-16
"4541",4541,0,1,0,0,0,0,0,1,1,1,"after",2022-02-16
"4542",4542,0,0,0,0,0,0,0,0,0,0,"after",2022-02-16
"4543",4543,0,1,0,0,0,0,0,1,0,1,"after",2022-02-16
"4544",4544,2,0,1,1,1,1,0,1,1,2,"after",2022-02-16
"4545",4545,0,0,0,0,0,0,0,0,0,0,"after",2022-02-16
"4546",4546,0,0,0,0,0,0,0,3,0,3,"after",2022-02-16
"4547",4547,0,0,0,0,0,0,0,1,0,0,"after",2022-02-16
"4548",4548,1,1,0,1,0,1,0,3,1,5,"after",2022-02-16
"4549",4549,0,0,0,0,0,0,0,0,1,0,"after",2022-02-16
"4550",4550,0,0,0,0,0,1,0,1,1,0,"after",2022-02-16
"4551",4551,1,0,0,0,2,0,0,2,1,5,"after",2022-02-16
"4552",4552,0,1,0,0,0,0,0,1,1,0,"after",2022-02-16
"4553",4553,1,0,0,0,0,1,0,1,2,3,"after",2022-02-16
"4554",4554,0,0,0,0,0,0,0,0,0,0,"after",2022-02-16
"4555",4555,0,0,0,0,0,0,0,0,0,0,"after",2022-02-16
"4556",4556,0,1,0,0,0,0,0,0,1,0,"after",2022-02-16
"4557",4557,0,0,0,0,0,0,0,0,0,0,"after",2022-02-16
"4558",4558,0,2,0,0,2,0,0,2,1,2,"after",2022-02-16
"4559",4559,0,0,0,0,0,0,0,0,0,0,"after",2022-02-16
"4560",4560,0,0,0,0,0,0,0,0,0,0,"after",2022-02-16
"4561",4561,1,1,2,1,2,2,1,2,1,3,"after",2022-02-16
"4562",4562,0,0,0,0,0,0,0,0,0,0,"after",2022-02-15
"4563",4563,1,0,1,1,0,1,0,2,2,3,"after",2022-02-15
"4564",4564,0,0,0,0,0,0,0,0,0,0,"after",2022-02-15
"4565",4565,0,0,0,1,0,0,0,1,1,1,"after",2022-02-15
"4566",4566,2,1,1,1,1,1,0,0,2,2,"after",2022-02-15
"4567",4567,2,2,0,2,1,1,0,2,2,3,"after",2022-02-15
"4568",4568,0,1,0,0,1,0,1,1,0,2,"after",2022-02-15
"4569",4569,0,1,0,0,3,0,2,3,0,5,"after",2022-02-15
"4570",4570,0,0,0,0,0,0,0,1,0,1,"after",2022-02-15
"4571",4571,1,0,1,0,0,0,0,0,1,0,"after",2022-02-15
"4572",4572,0,0,0,0,0,0,0,0,0,1,"after",2022-02-15
"4573",4573,0,1,0,0,0,0,0,2,0,2,"after",2022-02-15
"4574",4574,0,0,0,0,0,0,0,0,0,0,"after",2022-02-15
"4575",4575,0,0,0,0,0,0,0,0,0,0,"after",2022-02-15
"4576",4576,2,1,1,3,0,0,0,0,2,1,"after",2022-02-15
"4577",4577,0,0,0,0,0,0,0,0,1,0,"after",2022-02-15
"4578",4578,0,0,0,0,0,0,0,0,0,0,"after",2022-02-15
"4579",4579,0,1,0,0,1,1,1,0,0,1,"after",2022-02-15
"4580",4580,0,0,0,0,0,0,0,0,0,0,"after",2022-02-15
"4581",4581,0,0,0,0,0,0,0,0,0,0,"after",2022-02-15
"4582",4582,0,0,0,0,1,0,0,1,0,1,"after",2022-02-15
"4583",4583,0,0,0,0,0,0,0,0,0,1,"after",2022-02-15
"4584",4584,0,0,0,0,0,0,1,1,0,1,"after",2022-02-15
"4585",4585,0,0,0,0,0,0,0,1,0,1,"after",2022-02-15
"4586",4586,0,1,0,0,0,1,0,2,1,1,"after",2022-02-15
"4587",4587,0,0,0,0,0,0,0,0,0,0,"after",2022-02-15
"4588",4588,0,0,0,0,0,0,0,1,0,1,"after",2022-02-15
"4589",4589,0,0,0,0,0,0,0,1,1,2,"after",2022-02-15
"4590",4590,2,0,0,0,0,0,0,1,3,1,"after",2022-02-15
"4591",4591,0,1,0,1,0,2,0,0,2,1,"after",2022-02-15
"4592",4592,0,1,0,1,0,2,0,0,2,1,"after",2022-02-15
"4593",4593,2,1,1,1,0,0,0,1,2,2,"after",2022-02-15
"4594",4594,0,1,0,1,1,1,0,3,2,3,"after",2022-02-15
"4595",4595,0,0,0,0,0,0,1,0,0,0,"after",2022-02-15
"4596",4596,1,0,1,1,0,1,1,0,1,0,"after",2022-02-15
"4597",4597,1,1,1,2,0,2,0,1,3,1,"after",2022-02-15
"4598",4598,0,0,0,0,1,0,0,1,1,2,"after",2022-02-15
"4599",4599,0,1,0,0,3,0,1,3,0,4,"after",2022-02-15
"4600",4600,1,2,0,2,1,1,0,2,2,1,"after",2022-02-15
"4601",4601,0,1,0,0,0,0,0,1,1,2,"after",2022-02-15
"4602",4602,0,1,0,1,1,2,0,0,2,1,"after",2022-02-15
"4603",4603,2,1,2,1,1,2,1,1,3,2,"after",2022-02-15
"4604",4604,0,0,0,1,0,1,0,1,1,0,"after",2022-02-15
"4605",4605,0,0,0,0,0,0,0,0,0,1,"after",2022-02-15
"4606",4606,0,1,0,0,1,0,1,3,0,5,"after",2022-02-15
"4607",4607,1,1,1,2,0,1,1,2,1,4,"after",2022-02-15
"4608",4608,0,1,0,1,0,0,0,0,0,1,"after",2022-02-15
"4609",4609,0,0,1,1,0,2,0,2,2,0,"after",2022-02-15
"4610",4610,1,2,1,1,0,1,0,0,2,0,"after",2022-02-15
"4611",4611,0,0,0,0,0,0,0,0,0,0,"after",2022-02-15
"4612",4612,2,0,1,1,0,1,0,0,2,0,"after",2022-02-14
"4613",4613,2,0,1,1,0,1,0,0,2,0,"after",2022-02-14
"4614",4614,2,0,1,1,0,1,0,0,2,0,"after",2022-02-14
"4615",4615,0,1,0,3,1,1,0,3,2,3,"after",2022-02-14
"4616",4616,0,2,1,1,0,1,1,3,1,2,"after",2022-02-14
"4617",4617,1,0,0,0,0,0,1,1,2,0,"after",2022-02-14
"4618",4618,0,0,0,0,0,0,0,1,0,3,"after",2022-02-14
"4619",4619,0,0,0,0,0,0,0,0,0,0,"after",2022-02-14
"4620",4620,0,0,0,0,0,1,0,0,1,0,"after",2022-02-14
"4621",4621,0,1,0,0,1,1,1,2,0,1,"after",2022-02-14
"4622",4622,1,0,0,1,0,0,0,3,1,1,"after",2022-02-14
"4623",4623,0,0,0,1,0,1,0,1,1,0,"after",2022-02-14
"4624",4624,0,0,0,0,0,0,0,0,0,0,"after",2022-02-14
"4625",4625,0,0,0,0,0,0,0,0,0,1,"after",2022-02-14
"4626",4626,1,0,0,1,0,0,0,1,1,2,"after",2022-02-14
"4627",4627,0,1,0,1,0,1,0,1,1,3,"after",2022-02-14
"4628",4628,0,0,0,0,1,0,0,1,0,2,"after",2022-02-14
"4629",4629,0,1,0,0,0,0,0,0,0,1,"after",2022-02-14
"4630",4630,1,1,1,2,0,0,0,0,2,0,"after",2022-02-14
"4631",4631,0,0,0,0,0,0,0,1,0,1,"after",2022-02-14
"4632",4632,1,0,0,0,0,0,0,1,1,1,"after",2022-02-14
"4633",4633,0,1,0,0,1,0,0,3,0,2,"after",2022-02-14
"4634",4634,0,1,0,1,0,0,0,0,0,0,"after",2022-02-14
"4635",4635,0,0,0,0,0,0,0,3,0,5,"after",2022-02-14
"4636",4636,1,0,1,0,1,0,1,2,2,3,"after",2022-02-14
"4637",4637,1,0,0,0,0,0,0,0,3,0,"after",2022-02-14
"4638",4638,0,0,0,1,0,0,0,0,1,0,"after",2022-02-14
"4639",4639,1,0,1,1,0,2,0,2,2,3,"after",2022-02-14
"4640",4640,1,0,1,1,0,1,1,0,2,0,"after",2022-02-14
"4641",4641,1,0,0,1,0,0,0,0,1,1,"after",2022-02-14
"4642",4642,1,0,0,1,0,0,0,1,1,1,"after",2022-02-14
"4643",4643,1,1,1,0,2,0,1,2,1,2,"after",2022-02-14
"4644",4644,1,1,0,0,0,0,0,0,1,0,"after",2022-02-14
"4645",4645,1,1,0,2,0,1,0,0,3,2,"after",2022-02-14
"4646",4646,1,0,1,0,1,0,0,3,1,3,"after",2022-02-14
"4647",4647,1,0,1,0,1,0,0,1,2,2,"after",2022-02-14
"4648",4648,0,0,0,0,0,0,0,0,0,0,"after",2022-02-13
"4649",4649,0,0,0,0,0,0,0,0,0,1,"after",2022-02-13
"4650",4650,0,0,0,0,0,0,0,1,0,1,"after",2022-02-13
"4651",4651,0,2,0,0,1,0,0,2,1,4,"after",2022-02-13
"4652",4652,0,0,0,0,0,0,0,0,0,1,"after",2022-02-13
"4653",4653,0,0,0,0,0,0,0,0,0,0,"after",2022-02-13
"4654",4654,0,0,0,0,0,0,0,0,0,0,"after",2022-02-13
"4655",4655,0,0,0,0,0,0,0,0,0,0,"after",2022-02-13
"4656",4656,0,1,0,0,3,0,2,3,0,4,"after",2022-02-13
"4657",4657,1,0,0,0,0,1,0,0,1,1,"after",2022-02-13
"4658",4658,1,1,0,0,1,1,1,4,2,2,"after",2022-02-13
"4659",4659,1,2,1,1,3,1,1,3,2,5,"after",2022-02-13
"4660",4660,2,0,1,2,0,1,1,1,2,1,"after",2022-02-13
"4661",4661,0,0,0,0,0,1,0,0,1,0,"after",2022-02-13
"4662",4662,0,0,0,0,0,0,0,0,1,0,"after",2022-02-13
"4663",4663,0,0,0,0,1,0,0,0,0,1,"after",2022-02-13
"4664",4664,2,0,2,2,0,2,0,0,3,0,"after",2022-02-13
"4665",4665,3,1,3,0,1,0,1,1,3,1,"after",2022-02-13
"4666",4666,0,0,0,0,0,0,0,0,0,0,"after",2022-02-13
"4667",4667,0,0,0,0,0,0,0,0,0,0,"after",2022-02-13
"4668",4668,0,1,0,0,1,1,0,2,1,2,"after",2022-02-13
"4669",4669,0,0,0,0,0,0,0,2,0,3,"after",2022-02-12
"4670",4670,0,0,0,0,0,0,0,0,0,2,"after",2022-02-12
"4671",4671,0,4,0,0,1,0,1,0,1,3,"after",2022-02-12
"4672",4672,0,0,0,0,1,0,1,1,0,3,"after",2022-02-12
"4673",4673,0,0,0,0,0,0,0,1,0,2,"after",2022-02-12
"4674",4674,0,0,0,0,0,0,0,2,1,2,"after",2022-02-12
"4675",4675,0,1,0,0,0,1,0,3,2,3,"after",2022-02-12
"4676",4676,0,0,0,0,0,1,0,1,1,1,"after",2022-02-12
"4677",4677,0,0,0,0,0,0,0,0,0,0,"after",2022-02-12
"4678",4678,0,1,0,0,0,0,0,1,0,0,"after",2022-02-12
"4679",4679,2,0,1,3,0,1,1,0,3,0,"after",2022-02-12
"4680",4680,1,0,0,2,0,1,0,0,3,1,"after",2022-02-12
"4681",4681,0,2,0,0,0,1,0,1,2,0,"after",2022-02-12
"4682",4682,1,0,0,0,0,1,0,0,1,1,"after",2022-02-12
"4683",4683,0,0,1,0,0,1,0,0,2,0,"after",2022-02-12
"4684",4684,1,0,1,2,0,1,1,0,2,1,"after",2022-02-12
"4685",4685,2,1,0,0,1,2,1,2,2,3,"after",2022-02-12
"4686",4686,0,0,0,0,0,0,0,1,0,1,"after",2022-02-12
"4687",4687,0,1,0,1,0,1,1,0,1,2,"after",2022-02-12
"4688",4688,0,1,0,0,0,1,0,1,1,2,"after",2022-02-12
"4689",4689,1,1,0,1,1,1,1,1,1,2,"after",2022-02-12
"4690",4690,1,1,0,1,2,1,1,1,1,3,"after",2022-02-12
"4691",4691,0,1,0,0,0,0,0,1,0,1,"after",2022-02-11
"4692",4692,0,0,1,0,0,1,0,0,1,0,"after",2022-02-11
"4693",4693,0,1,0,0,0,1,0,0,1,1,"after",2022-02-11
"4694",4694,0,0,0,0,0,0,0,0,0,0,"after",2022-02-11
"4695",4695,2,0,1,1,0,2,0,1,2,1,"after",2022-02-11
"4696",4696,1,0,1,0,0,1,1,0,1,0,"after",2022-02-11
"4697",4697,0,2,0,1,2,0,2,3,1,4,"after",2022-02-11
"4698",4698,0,0,0,1,0,1,0,1,1,1,"after",2022-02-11
"4699",4699,1,0,1,0,0,0,0,0,2,0,"after",2022-02-11
"4700",4700,0,1,0,0,1,1,0,1,1,1,"after",2022-02-11
"4701",4701,1,0,0,1,2,2,0,3,2,3,"after",2022-02-11
"4702",4702,0,0,0,0,0,0,0,0,0,0,"after",2022-02-11
"4703",4703,0,1,0,0,1,0,0,3,0,3,"after",2022-02-11
"4704",4704,1,0,0,0,0,0,0,0,1,0,"after",2022-02-11
"4705",4705,0,0,0,0,0,0,0,2,1,1,"after",2022-02-11
"4706",4706,1,2,0,0,1,1,1,2,1,4,"after",2022-02-11
"4707",4707,1,0,1,0,0,1,0,0,1,1,"after",2022-02-11
"4708",4708,0,2,0,0,0,1,0,0,1,0,"after",2022-02-11
"4709",4709,0,0,0,0,0,0,0,2,0,0,"after",2022-02-11
"4710",4710,2,1,1,2,0,3,2,0,3,1,"after",2022-02-11
"4711",4711,0,0,0,0,0,1,0,0,1,0,"after",2022-02-11
"4712",4712,4,2,1,2,2,4,1,5,7,3,"after",2022-02-11
"4713",4713,0,0,0,0,0,0,0,1,1,0,"after",2022-02-11
"4714",4714,1,2,0,0,2,1,1,2,2,3,"after",2022-02-11
"4715",4715,1,1,2,3,0,4,1,1,4,0,"after",2022-02-11
"4716",4716,0,0,0,0,0,0,0,1,1,0,"after",2022-02-11
"4717",4717,1,1,1,0,1,1,1,2,2,2,"after",2022-02-11
"4718",4718,0,1,0,0,0,0,0,1,1,2,"after",2022-02-11
"4719",4719,0,0,0,0,0,0,0,0,2,0,"after",2022-02-11
"4720",4720,0,0,0,0,0,0,0,0,0,0,"after",2022-02-11
"4721",4721,1,0,1,2,0,2,0,0,3,1,"after",2022-02-11
"4722",4722,2,0,0,1,0,0,0,1,2,0,"after",2022-02-10
"4723",4723,1,0,0,1,0,1,0,1,1,0,"after",2022-02-10
"4724",4724,0,1,0,0,0,0,0,0,1,0,"after",2022-02-10
"4725",4725,0,2,1,1,1,1,2,2,1,2,"after",2022-02-10
"4726",4726,2,1,0,2,0,2,0,0,3,2,"after",2022-02-10
"4727",4727,1,1,0,2,2,2,0,2,3,2,"after",2022-02-10
"4728",4728,0,0,0,0,0,0,0,1,0,1,"after",2022-02-10
"4729",4729,0,1,0,0,1,0,0,3,1,4,"after",2022-02-10
"4730",4730,0,3,0,1,2,1,0,2,2,4,"after",2022-02-10
"4731",4731,0,0,0,2,0,2,0,0,1,4,"after",2022-02-10
"4732",4732,0,0,0,0,0,1,0,1,1,0,"after",2022-02-10
"4733",4733,1,0,1,1,0,2,1,0,2,1,"after",2022-02-10
"4734",4734,0,0,0,0,0,1,0,1,1,0,"after",2022-02-10
"4735",4735,0,0,0,0,0,0,0,2,1,3,"after",2022-02-10
"4736",4736,0,1,0,0,1,0,0,1,0,1,"after",2022-02-10
"4737",4737,1,0,1,1,0,2,1,0,2,1,"after",2022-02-10
"4738",4738,0,0,0,0,0,1,0,1,1,0,"after",2022-02-10
"4739",4739,1,1,0,3,0,3,0,2,5,2,"after",2022-02-10
"4740",4740,3,2,1,2,1,3,0,2,4,3,"after",2022-02-10
"4741",4741,3,2,1,2,1,3,0,2,4,3,"after",2022-02-10
"4742",4742,3,2,1,2,1,3,0,2,4,3,"after",2022-02-10
"4743",4743,3,2,1,2,1,3,0,2,4,3,"after",2022-02-10
"4744",4744,3,2,1,2,1,3,0,2,4,3,"after",2022-02-10
"4745",4745,3,2,1,2,2,3,1,2,4,4,"after",2022-02-10
"4746",4746,3,2,1,2,1,3,0,2,4,3,"after",2022-02-10
"4747",4747,3,2,1,2,1,3,0,2,4,3,"after",2022-02-10
"4748",4748,3,2,1,2,1,3,0,2,4,3,"after",2022-02-10
"4749",4749,0,0,0,0,0,0,0,1,1,1,"after",2022-02-10
"4750",4750,0,0,0,0,0,0,0,3,2,3,"after",2022-02-10
"4751",4751,0,1,0,0,0,1,0,2,2,1,"after",2022-02-10
"4752",4752,0,3,0,1,2,1,0,2,2,3,"after",2022-02-10
"4753",4753,0,0,0,0,0,0,0,1,1,1,"after",2022-02-10
"4754",4754,0,1,0,0,0,0,0,1,0,3,"after",2022-02-10
"4755",4755,0,0,0,1,0,1,0,1,1,2,"after",2022-02-10
"4756",4756,0,0,0,0,0,0,0,1,0,0,"after",2022-02-10
"4757",4757,0,0,0,0,0,0,0,0,0,0,"after",2022-02-10
"4758",4758,0,1,2,0,0,1,0,0,3,0,"after",2022-02-10
"4759",4759,1,1,0,0,1,1,1,1,1,1,"after",2022-02-10
"4760",4760,1,0,1,1,0,1,0,0,2,0,"after",2022-02-10
"4761",4761,1,2,0,2,0,1,0,4,3,4,"after",2022-02-10
"4762",4762,0,0,0,0,0,0,0,0,0,0,"after",2022-02-10
"4763",4763,0,1,0,1,0,1,0,1,4,2,"after",2022-02-10
"4764",4764,0,0,0,0,0,0,0,0,0,0,"after",2022-02-10
"4765",4765,0,1,0,0,0,0,0,0,0,0,"after",2022-02-10
"4766",4766,1,1,0,2,1,2,1,1,2,2,"after",2022-02-10
"4767",4767,3,0,2,2,0,4,1,0,4,0,"after",2022-02-10
"4768",4768,0,0,0,0,0,0,0,0,0,2,"after",2022-02-10
"4769",4769,0,0,0,0,0,0,0,1,1,2,"after",2022-02-10
"4770",4770,0,1,0,0,0,0,1,1,0,2,"after",2022-02-10
"4771",4771,2,0,2,3,0,3,0,1,3,0,"after",2022-02-10
"4772",4772,0,0,0,0,0,0,0,0,0,0,"after",2022-02-10
"4773",4773,1,1,0,1,2,1,1,2,1,4,"after",2022-02-10
"4774",4774,1,3,0,0,2,1,1,3,2,4,"after",2022-02-09
"4775",4775,1,1,0,0,1,0,1,1,1,1,"after",2022-02-09
"4776",4776,0,0,0,0,0,0,0,0,0,2,"after",2022-02-09
"4777",4777,1,2,1,0,1,1,1,2,2,2,"after",2022-02-09
"4778",4778,2,1,1,1,0,2,1,1,3,1,"after",2022-02-09
"4779",4779,2,0,0,1,0,0,0,0,2,0,"after",2022-02-09
"4780",4780,0,1,1,0,1,0,1,2,0,1,"after",2022-02-09
"4781",4781,1,2,1,2,4,1,2,4,2,4,"after",2022-02-09
"4782",4782,0,1,0,0,0,1,0,0,1,1,"after",2022-02-09
"4783",4783,0,0,0,0,0,0,0,0,0,0,"after",2022-02-09
"4784",4784,0,0,0,0,0,0,0,2,0,1,"after",2022-02-09
"4785",4785,1,0,0,1,0,0,1,0,2,1,"after",2022-02-09
"4786",4786,4,2,2,2,1,5,2,2,5,2,"after",2022-02-09
"4787",4787,2,0,1,1,0,2,1,0,2,0,"after",2022-02-09
"4788",4788,1,0,1,0,1,3,1,1,3,2,"after",2022-02-09
"4789",4789,0,0,0,1,0,0,0,2,0,1,"after",2022-02-09
"4790",4790,0,0,0,0,0,0,0,0,0,1,"after",2022-02-09
"4791",4791,0,0,0,0,0,0,0,0,0,0,"after",2022-02-09
"4792",4792,0,0,0,0,0,0,0,0,0,0,"after",2022-02-09
"4793",4793,3,0,2,2,0,4,1,0,4,0,"after",2022-02-09
"4794",4794,0,0,0,0,0,0,0,1,0,1,"after",2022-02-09
"4795",4795,1,4,0,0,2,0,2,4,0,5,"after",2022-02-09
"4796",4796,4,3,2,4,0,4,0,1,5,0,"after",2022-02-09
"4797",4797,0,1,0,0,1,0,1,0,0,1,"after",2022-02-09
"4798",4798,0,0,0,0,0,0,0,0,0,0,"after",2022-02-08
"4799",4799,1,5,0,0,3,1,1,3,2,4,"after",2022-02-08
"4800",4800,0,0,0,0,1,1,0,0,1,1,"after",2022-02-08
"4801",4801,0,0,0,0,0,0,0,0,0,0,"after",2022-02-08
"4802",4802,0,0,0,0,0,0,0,0,0,0,"after",2022-02-08
"4803",4803,1,0,0,0,0,0,0,2,0,1,"after",2022-02-08
"4804",4804,1,0,0,0,0,0,0,2,0,1,"after",2022-02-08
"4805",4805,2,1,2,0,1,2,1,1,3,2,"after",2022-02-08
"4806",4806,0,1,0,0,0,0,0,1,1,1,"after",2022-02-08
"4807",4807,1,1,1,1,1,1,0,2,4,3,"after",2022-02-08
"4808",4808,0,2,0,1,3,1,0,2,1,3,"after",2022-02-08
"4809",4809,2,0,1,1,0,0,0,0,2,0,"after",2022-02-08
"4810",4810,0,0,0,0,0,0,0,1,0,1,"after",2022-02-08
"4811",4811,0,0,1,1,0,1,1,0,2,1,"after",2022-02-08
"4812",4812,0,0,0,0,0,0,0,1,1,0,"after",2022-02-08
"4813",4813,0,0,0,0,0,0,0,0,0,0,"after",2022-02-08
"4814",4814,0,1,0,0,0,0,0,1,0,3,"after",2022-02-08
"4815",4815,0,1,0,0,1,0,1,1,0,1,"after",2022-02-08
"4816",4816,0,0,0,0,0,0,1,1,1,2,"after",2022-02-08
"4817",4817,0,0,0,0,1,0,0,1,0,1,"after",2022-02-08
"4818",4818,0,0,0,1,2,0,1,1,0,2,"after",2022-02-08
"4819",4819,0,0,0,0,0,0,0,0,0,0,"after",2022-02-08
"4820",4820,0,0,0,0,0,0,0,1,0,3,"after",2022-02-08
"4821",4821,1,0,0,0,0,0,0,1,1,3,"after",2022-02-08
"4822",4822,2,0,0,1,0,1,0,1,3,0,"after",2022-02-08
"4823",4823,0,0,0,0,0,0,0,0,0,0,"after",2022-02-08
"4824",4824,0,0,0,0,0,1,0,0,2,0,"after",2022-02-08
"4825",4825,0,0,0,0,0,0,0,0,1,0,"after",2022-02-08
"4826",4826,1,0,1,2,1,1,0,1,2,1,"after",2022-02-08
"4827",4827,1,1,0,0,1,1,1,2,2,1,"after",2022-02-08
"4828",4828,0,0,0,0,0,0,0,0,0,1,"after",2022-02-08
"4829",4829,0,2,0,0,0,0,0,0,3,1,"after",2022-02-07
"4830",4830,0,0,0,1,0,0,0,0,1,0,"after",2022-02-07
"4831",4831,1,1,0,0,1,1,1,2,2,2,"after",2022-02-07
"4832",4832,0,0,0,0,0,0,0,0,0,0,"after",2022-02-07
"4833",4833,0,1,0,0,0,0,0,0,0,0,"after",2022-02-07
"4834",4834,1,1,0,0,1,1,1,2,1,1,"after",2022-02-07
"4835",4835,2,2,0,2,1,0,0,2,3,4,"after",2022-02-07
"4836",4836,0,2,0,0,0,0,0,0,0,0,"after",2022-02-07
"4837",4837,0,0,0,0,0,1,0,1,0,0,"after",2022-02-07
"4838",4838,1,0,1,1,1,1,0,1,1,1,"after",2022-02-07
"4839",4839,2,1,0,1,1,0,1,4,2,3,"after",2022-02-06
"4840",4840,0,0,0,0,0,2,0,2,2,1,"after",2022-02-06
"4841",4841,0,0,0,0,0,0,0,0,0,0,"after",2022-02-06
"4842",4842,0,0,1,0,0,0,0,1,1,0,"after",2022-02-06
"4843",4843,0,0,0,0,0,0,0,0,1,0,"after",2022-02-06
"4844",4844,0,0,0,0,0,0,0,0,0,0,"after",2022-02-06
"4845",4845,1,0,0,0,0,0,0,0,1,2,"after",2022-02-06
